STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,var_sui_N,LUS_Open S,LUS_Develo,LUS_Forest,LUS_Water_,LUS_Wetlan,LUS_Grassl,LUS_Herbac,LUS_OSYN,LUS_WaterY,Treecanopy,acresc15,ttjobs30m,acresc30,ttjobs45,ttjobs60,ttjobs90,ttneareduc,ttneargroc,ttnearhosp,ttnearpharm,ttnearurgentc,ttnearvoting,tt3rdeduc,tt3rdgroc,tt3rdhosp,tt3rdpharm,tt3rdurgentcare,acres15auto,C000_c3_auto,acres_c30_auto,C000_c45_auto,C000_c60_auto,C000_c90_auto,tteduc_care_nearest,ttgrocery_nearest_car,tthospital_nearest_car,tt_pharm_nearest_car,tt_urgentcare_nearestcar,tt_earlyvote_nearest_Car,tteduc_3rdnear,ttgrocery3rdnear,tthospital3rdnear,ttpharm3rdnear,tturgentcare3rdnear,acres_c15f_2020,C000_c30f_2020,acres_c30f_2020,C000_c45f_2020,C000_c60f_2020,C000_c90f_2020,TSI,hwyTF,acspop,language,treepriority,pctpoc,pctpov,unemprate,depratio,lingisolation,healthburden,temperaturediff,tes,holc,popperacre,ParServ_UA,LPA,Mental,RESP,LOINCdens,PPCdens,placeID,lowincperc,pocperc,pparank,lparank,mentalrank,heatrank,resprank,pocdensrank,pocpercrank,loincperrank,loincdensrank,healthfloat,parkpriority,parkrank,heatanamoly,outside1-min
"17","031","826303","1","170318263031",Block Group 1,G5030,S,388164.999999999941792,0.000000000000000,"+41.6170619","-087.5957950",0.000000000000000,0.051000000000000,0.949000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,12.017699000000000,0,631,39,6348,23391,121654,44,29,51,39,74,50,54,39,61,45,86,10786,492139,64129,2031825,3237132,4022049,5,3,11,4,9,9,9,4,11,5,15,0,0,0,4604,21647,84578,12,0,910.000000000000000,0.388081721000000,0.529380775245956,0.962637362637363,0.449450549450549,0.279475982532751,0.663619744058501,0.000000000000000,0.433042816397986,10.430000000000000,75,,9.365372920340000,"16264",31.699999999999999,15.699999999999999,0.300000000000000,2.257348854120000,9.018896119480001,"1770850",0.698051948050000,96.300448430499998,5,4,4,5,1,5,0,0,5,4.000000000000000,4.166666666670001,3,1.329749103940000,0
"17","031","826303","2","170318263032",Block Group 2,G5030,S,343902.000000000000000,0.000000000000000,"+41.6163916","-087.5917629",0.000000000000000,0.018300000000000,0.981700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,13.020134000000001,8,737,70,3487,22423,105848,42,14,56,32,78,55,56,32,63,46,87,12472,507961,65539,2083317,3257915,4025148,5,2,10,4,8,8,8,4,10,4,14,0,106,32,2537,20679,76792,12,0,1120.000000000000000,0.343901848400000,0.504989603780708,0.985714285714286,0.410714285714286,0.070063694267516,0.904761904761905,0.000000000000000,0.433042816397986,9.170000000000000,87,,9.570422130520001,"16264",31.699999999999999,15.699999999999999,0.300000000000000,2.121522147160000,9.393628618259999,"1770850",0.638297872340000,98.152709359599996,5,4,4,4,1,5,0,0,5,4.000000000000000,4.000000000000000,3,1.127192982460000,0
"17","031","826303","3","170318263033",Block Group 3,G5030,S,345404.000000000000000,0.000000000000000,"+41.6094614","-087.5936173",0.000000000000000,0.029200000000000,0.970800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,16.095237999999998,6,801,85,3261,15481,93624,51,26,62,35,80,62,63,35,70,38,89,12004,486675,62477,1967758,3153229,4018632,6,4,11,4,8,10,9,4,13,5,15,0,106,32,1665,13737,69011,4,0,1051.000000000000000,0.345407166800000,0.502092975329470,0.901998097050428,0.274976213130352,0.349693251533742,0.634525660964230,0.000000000000000,0.433042816397986,8.890000000000002,81,,12.270300222500000,"16264",31.699999999999999,15.699999999999999,0.300000000000000,2.726733382780000,11.920409655700000,"1720292",0.643874643880000,97.148475909499993,4,1,1,3,1,4,0,0,4,1.000000000000000,2.833333333330000,2,1.275757575760000,0
"17","031","826303","4","170318263034",Block Group 4,G5030,S,480095.000000000058208,0.000000000000000,"+41.6111747","-087.5861560",0.000000000000000,0.056700000000000,0.943300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,20.803532000000001,6,805,351,2718,13905,73067,53,20,63,37,84,62,63,37,70,48,95,10803,482121,62276,1981021,3182608,4019169,6,3,11,4,9,9,9,4,11,5,15,0,281,343,1907,12161,61187,0,0,754.000000000000000,0.480071927500000,0.450658608183384,0.946949602122016,0.301061007957560,0.083989501312336,0.501992031872510,0.000000000000000,0.433042816397986,6.300000000000000,94,,11.688085903899999,"16264",31.699999999999999,15.699999999999999,0.300000000000000,1.808654039570000,11.179117933000001,"1770850",0.452272727270000,95.645412130599993,5,4,4,2,1,5,0,0,4,4.000000000000000,3.500000000000000,3,0.018072289160000,0
"17","031","828402","3","170318284023",Block Group 3,G5030,S,419352.000000000000000,3473.000000000000000,"+41.5598681","-087.6407568",0.000000000000000,0.036200000000000,0.963800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,21.825396999999999,14,3626,225,20601,28514,85331,35,17,61,0,57,62,74,30,71,36,97,15668,446585,79766,1990141,3176382,4026014,7,2,9,0,8,11,14,4,11,4,14,0,940,17,13408,19581,68952,18,0,1324.000000000000000,0.418723862000000,0.496823711013998,0.798338368580060,0.648036253776435,0.027027027027027,0.947058823529412,0.022935779816514,0.361317381692550,7.270000000000000,86,,10.187424069300000,"16264",27.699999999999999,13.300000000000001,0.300000000000000,4.571154807680000,7.892079240620000,"1735879",0.791878172590000,77.468839884900007,5,5,4,5,1,5,0,0,5,4.500000000000000,4.250000000000000,3,1.873809523810000,1
"17","031","828503","2","170318285032",Block Group 2,G5030,S,1202286.000000000000000,0.000000000000000,"+41.4957755","-087.5727995",0.000000000000000,0.062900000000000,0.937100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,23.500924000000001,2,333,18,352,6300,20886,79,50,106,0,86,60,100,54,109,56,149,14321,352256,46726,1192610,2616566,3968870,11,6,9,0,13,9,15,7,17,7,15,0,0,0,0,3897,17519,5,0,1560.000000000000000,1.196903317200000,0.476113592353429,0.891025641025641,0.478318002628121,0.094384707287933,0.628392484342380,0.011735499887159,0.481619391793929,3.970000000000000,75,,4.923898451750000,"16264",35.700000000000003,18.199999999999999,0.300000000000000,1.049654148120000,4.424583804910000,"1767769",0.614072494670000,89.859363434499997,3,4,1,5,1,3,0,0,3,2.500000000000000,2.916666666670000,2,0.893251533740000,1
"17","031","828503","3","170318285033",Block Group 3,G5030,S,279537.000000000000000,0.000000000000000,"+41.4923778","-087.5656777",0.000000000000000,0.003200000000000,0.996800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,24.110320000000002,2,311,2,407,6398,21023,78,39,93,15,83,59,97,53,106,54,148,13750,339776,44013,1029482,2515686,3958901,12,5,9,3,14,10,16,8,16,8,14,0,0,0,0,3995,17656,4,0,1182.000000000000000,0.279499909200000,0.435268697363437,0.757191201353638,0.380821917808219,0.097014925373134,0.484924623115578,0.011735499887159,0.481619391793929,3.400000000000000,100,,10.801805912100001,"16264",35.700000000000003,18.199999999999999,0.300000000000000,2.707691294330000,9.078729633929999,"1767769",0.733333333330000,84.048257372699993,5,4,1,5,1,5,0,0,5,2.500000000000000,3.916666666670000,3,1.227272727270000,0
"17","031","828504","2","170318285042",Block Group 2,G5030,S,1977221.000000000000000,0.000000000000000,"+41.4770156","-087.5653231",0.000000000000000,0.063300000000000,0.666200000000000,0.037800000000000,0.000000000000000,0.038200000000000,0.140700000000000,0.041000000000000,true,false,29.650200000000002,18,351,20,407,678,14737,85,32,104,28,92,66,106,60,115,62,155,9372,303115,40505,883805,2412638,3945623,13,5,10,5,14,11,17,9,18,9,16,0,0,0,0,271,11178,0,0,1008.000000000000000,0.590097034500000,0.454354109303473,0.883928571428571,0.526785714285714,0.120840630472855,0.338645418326693,0.000000000000000,0.503447673331984,0.940000000000000,88,,2.572297186600000,"16264",35.600000000000001,18.600000000000001,0.300000000000000,0.426029525090000,2.116330451640000,"1767769",0.530085959880000,82.273948075199996,1,1,3,2,1,1,0,0,1,2.000000000000000,1.333333333330000,1,0.411016949150000,0
"17","031","828504","3","170318285043",Block Group 3,G5030,S,893979.000000000000000,0.000000000000000,"+41.4802625","-087.5743171",0.000000000000000,0.119800000000000,0.798200000000000,0.017100000000000,0.000000000000000,0.000000000000000,0.020100000000000,0.000000000000000,true,false,26.136364000000000,18,55,18,407,407,13182,90,40,112,33,97,71,111,65,120,67,160,9024,273855,39490,860839,2365541,3940374,14,8,13,6,15,12,18,9,19,9,17,0,0,0,0,0,10779,5,0,629.000000000000000,0.892769531100000,0.351301082235903,0.424483306836248,0.119236883942766,0.041297935103245,0.625322997416021,0.000000000000000,0.503447673331984,1.550000000000000,80,,4.250110325940000,"16264",35.600000000000001,18.600000000000001,0.300000000000000,0.739834019700000,3.442064659030000,"1767769",0.540229885060000,80.987654320999994,2,1,3,1,1,2,0,0,2,2.000000000000000,1.666666666670000,1,-0.721354166670000,0
"17","031","828505","1","170318285051",Block Group 1,G5030,S,354384.000000000000000,0.000000000000000,"+41.5555132","-087.5344529",0.000000000000000,0.055900000000000,0.944100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,16.850649000000001,0,1430,49,4354,16993,25140,109,29,49,16,49,60,116,32,123,27,99,11954,391354,56712,1568112,2774205,3989305,10,3,6,2,6,7,11,4,12,3,9,0,0,0,0,0,2012,0,0,1476.000000000000000,0.354351758200000,0.477330419855046,0.905826558265583,0.452574525745257,0.146374829001368,0.560253699788584,0.016108339272986,0.348947461550286,7.630000000000000,90,,10.963085909000000,"16264",26.699999999999999,13.699999999999999,0.300000000000000,3.825660187010000,7.799778829040000,"1742028",0.771889400920000,71.145833333300004,4,2,1,2,1,4,0,0,5,1.500000000000000,2.916666666670000,2,0.308673469390000,0
"17","031","821900","4","170318219004",Block Group 4,G5030,S,248721.000000000000000,0.000000000000000,"+41.7097987","-087.7033145",0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,false,false,11.531250000000000,0,5290,486,33544,67396,973412,23,16,36,16,38,34,49,19,51,19,50,4755,585113,70562,2363954,3556504,4034513,4,2,5,2,5,6,11,4,11,4,14,0,3554,311,30807,54530,913526,22,0,744.000000000000000,0.248690059700000,0.358061309895922,0.163978494623656,0.127303182579564,0.026022304832714,1.207715133531157,0.005393071976768,0.300166807117192,8.720000000000002,86,D,12.144450083400001,"16264",22.800000000000001,13.000000000000000,0.300000000000000,1.831844425990000,3.036112520850000,"1724634",0.451882845190000,25.000000000000000,2,4,2,5,1,2,0,0,4,3.000000000000000,2.833333333330000,2,0.952941176470000,0
"17","031","822000","1","170318220001",Block Group 1,G5030,S,281567.000000000000000,0.000000000000000,"+41.7324382","-087.7262981",0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,false,false,10.275862000000000,25,12108,123,26785,84476,913753,35,14,20,14,50,37,53,20,50,20,52,5074,744838,77831,2660020,3682556,4034562,5,3,3,3,6,5,9,3,10,3,11,0,11451,92,24780,70441,871960,25,1,1139.000000000000000,0.281548977800000,0.405186644397662,0.376646180860404,0.280948200175593,0.017821782178218,0.930508474576271,0.002932551319648,0.392948565248116,10.680000000000000,74,D,12.844822551700000,"16264",27.800000000000001,15.600000000000000,0.400000000000000,4.247354657100000,4.041837496280001,"1735866",0.758409785930000,31.466666666700000,2,1,1,3,1,1,0,0,3,1.000000000000000,1.833333333330000,1,0.108333333330000,0
"17","031","822000","2","170318220002",Block Group 2,G5030,S,172216.000000000000000,0.000000000000000,"+41.7334215","-087.7318012",0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,false,false,9.852273000000000,13,11331,129,25433,91034,972743,37,18,23,11,53,36,55,23,52,18,53,4655,680575,74269,2594096,3652088,4034562,6,3,3,2,7,5,9,3,11,3,12,3,9871,95,23109,76287,930901,17,0,477.000000000000000,0.172249016600000,0.475507204419393,0.626834381551363,0.555555555555556,0.000000000000000,0.946938775510204,0.002932551319648,0.392948565248116,11.820000000000000,72,D,16.747823073300001,"16264",27.800000000000001,15.600000000000000,0.400000000000000,5.930460146030000,7.457617265180000,"1735866",0.811846689900000,44.528875379900001,4,1,1,5,1,5,0,0,4,1.000000000000000,3.333333333330000,3,0.649253731340000,0
"17","031","822000","3","170318220003",Block Group 3,G5030,S,256766.000000000000000,0.000000000000000,"+41.7322601","-087.7377004",2.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,false,false,9.794117999999999,3,3620,63,23940,73789,961927,42,18,31,0,51,39,58,23,57,28,58,4941,739687,76266,2634953,3677013,4034562,5,3,5,0,6,7,9,3,12,3,13,0,1633,42,18811,50064,107403,17,0,986.000000000000000,0.256776721800000,0.338762872830801,0.201825557809331,0.154158215010142,0.087218045112782,0.309428950863214,0.002932551319648,0.392948565248116,11.029999999999999,80,D,16.960671560800002,"16264",27.800000000000001,15.600000000000000,0.400000000000000,6.832498022130000,4.324569336360000,"1735866",0.760286225400000,25.497630331800000,5,1,1,1,1,3,0,0,5,1.000000000000000,2.666666666670000,2,-0.111587982830000,1
"17","031","822000","4","170318220004",Block Group 4,G5030,S,286447.000000000000000,0.000000000000000,"+41.7293674","-087.7347341",0.000000000000000,0.003100000000000,0.996900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,10.476820999999999,3,12578,97,18700,57264,622768,41,25,25,12,51,49,61,28,62,25,65,4156,611106,70834,2476119,3631682,4034562,6,5,5,3,7,7,10,5,13,5,13,0,9735,76,14643,49222,93669,17,0,803.000000000000000,0.286390640800000,0.414541782603153,0.503113325031133,0.281444582814446,0.044155844155844,0.708510638297872,0.002932551319648,0.392948565248116,11.470000000000001,77,,12.515191917199999,"16264",27.800000000000001,15.600000000000000,0.400000000000000,2.718231728620000,4.289709446730000,"1735866",0.537815126050000,34.276018099500000,1,1,1,2,1,2,0,0,1,1.000000000000000,1.333333333330000,1,-0.055776892430000,1
"17","031","822101","1","170318221011",Block Group 1,G5030,S,577819.000000000000000,0.000000000000000,"+41.7314876","-087.7462323",0.000000000000000,0.017100000000000,0.982900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,12.325424000000000,11,2595,25,7892,47813,574670,36,0,48,18,45,51,62,0,68,21,70,7020,735803,73799,2642527,3704540,4034562,6,0,7,3,6,7,9,0,13,3,13,0,1155,11,3816,41346,97510,17,0,1372.000000000000000,0.577853791400000,0.414586004985842,0.120991253644315,0.524781341107872,0.213141025641026,0.651022864019254,0.024258125294395,0.337783560763653,10.560000000000000,82,,11.530074391399999,"16264",25.199999999999999,14.400000000000000,0.400000000000000,2.555265320010000,5.146394012940000,"1754820",0.649202733490000,44.634525660999998,3,3,4,3,3,4,0,0,4,3.500000000000000,3.416666666670000,3,0.367256637170000,0
"17","031","821900","3","170318219003",Block Group 3,G5030,S,455382.000000000000000,0.000000000000000,"+41.7098198","-087.6972132",0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,false,false,11.024630999999999,15,6721,62,15434,52540,893063,28,19,28,19,37,48,49,25,56,26,60,3853,527399,67191,2184445,3469243,4034328,5,3,5,3,5,9,11,5,12,5,14,0,5744,45,13475,41946,837203,22,0,1220.000000000000000,0.455294066900000,0.357024313245212,0.293442622950820,0.096721311475410,0.015313935681470,0.781021897810219,0.005393071976768,0.300166807117192,12.539999999999999,87,D,11.275631519099999,"16264",22.800000000000001,13.000000000000000,0.300000000000000,1.626036696600000,4.291670625460000,"1724634",0.386892177590000,38.061465720999998,2,4,2,5,1,2,0,0,3,3.000000000000000,2.666666666670000,2,1.758849557520000,1
"17","031","822101","2","170318221012",Block Group 2,G5030,S,420164.999999999941792,0.000000000000000,"+41.7263194","-087.7460479",0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,false,false,13.821114000000000,11,4579,40,17502,52608,571319,27,11,37,10,36,56,61,11,70,20,66,7775,765094,79059,2786760,3771223,4034562,4,2,5,2,4,8,9,2,13,3,12,0,503,18,13388,46073,99067,10,0,1008.000000000000000,0.420134978200000,0.385364609688569,0.362103174603175,0.332341269841270,0.038251366120218,0.714285714285714,0.024258125294395,0.337783560763653,7.540000000000000,89,C,12.207410752700000,"16264",25.199999999999999,14.400000000000000,0.400000000000000,2.429819019250000,5.471952431360000,"1754820",0.598086124400000,44.824840764299999,4,3,4,3,3,4,0,0,4,3.500000000000000,3.583333333330000,3,0.286334056400000,1
"17","031","823303","2","170318233032",Block Group 2,G5030,S,289676.000000000000000,0.000000000000000,"+41.6820917","-087.7242840",0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,false,false,15.111649999999999,6,1076,85,11254,44976,148894,43,21,49,0,64,37,65,33,70,33,71,13369,703663,89490,2651604,3677103,4034562,5,3,8,0,10,3,9,4,11,4,14,0,0,0,5335,38813,137970,9,0,896.000000000000000,0.289668994700000,0.362247277453928,0.238839285714286,0.199776785714286,0.109461966604824,0.855072463768116,0.003619441571872,0.320092116744246,6.920000000000000,88,,11.750871672400001,"16264",24.600000000000001,14.900000000000000,0.300000000000000,2.822444801210000,5.519137111280000,"1701010",0.629283489100000,46.967895362699998,3,2,3,2,1,3,0,0,4,2.500000000000000,2.583333333330000,2,1.139784946240000,0
"17","031","823303","3","170318233033",Block Group 3,G5030,S,207796.000000000000000,0.000000000000000,"+41.6784561","-087.7228937",0.000000000000000,0.017300000000000,0.982700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,12.621359000000000,79,5374,191,7872,36146,134026,48,12,54,11,69,43,71,22,75,22,78,13915,727694,91631,2668051,3676274,4034562,6,2,8,2,11,4,8,3,12,3,14,0,0,0,2090,29983,123459,0,0,728.000000000000000,0.207765153300000,0.377073866887094,0.822802197802198,0.122252747252747,0.000000000000000,0.272727272727273,0.003619441571872,0.320092116744246,7.990000000000000,82,,17.371646809400001,"16264",24.600000000000001,14.900000000000000,0.300000000000000,4.031312656430000,11.762863983000001,"1701010",0.568681318680000,67.713004484300001,5,2,3,3,1,5,0,0,5,2.500000000000000,3.583333333330000,3,1.883620689660000,0
"17","031","823303","4","170318233034",Block Group 4,G5030,S,281246.000000000000000,0.000000000000000,"+41.6787065","-087.7300839",0.000000000000000,0.016000000000000,0.984000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,11.169810999999999,79,3534,90,6105,21938,80422,59,14,65,14,80,53,82,32,86,32,87,14885,745153,97227,2708726,3719268,4034562,7,2,9,2,11,5,9,4,13,4,13,0,0,0,731,15989,70161,0,0,622.000000000000000,0.281232967200000,0.376149838005420,0.274919614147910,0.188102893890675,0.119047619047619,0.777142857142857,0.003619441571872,0.320092116744246,10.470000000000001,91,D,12.475176241800000,"16264",24.600000000000001,14.900000000000000,0.300000000000000,1.266223194090000,5.439004174620000,"1701010",0.306620209060000,43.598615916999997,4,2,3,5,1,3,0,0,2,2.500000000000000,2.916666666670000,2,2.453674121410000,0
"17","031","823303","5","170318233035",Block Group 5,G5030,S,998631.000000000000000,0.000000000000000,"+41.6750312","-087.7283156",0.000000000000000,0.212700000000000,0.787300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,23.037766999999999,79,5366,191,5642,21735,81894,60,0,66,0,81,54,83,27,87,27,89,12168,714194,93199,2661160,3681611,4034562,7,0,9,0,13,5,9,4,13,4,14,0,0,0,268,15816,71633,4,0,1236.000000000000000,0.998488670600000,0.361464713730032,0.245145631067961,0.436893203883495,0.008605851979346,0.748231966053748,0.003619441571872,0.320092116744246,4.580000000000000,81,D,8.304795223879999,"16264",24.600000000000001,14.900000000000000,0.300000000000000,1.534737632050000,4.231285994890001,"1701010",0.519417475730000,50.949913644200002,2,2,3,2,1,2,0,0,2,2.500000000000000,1.916666666670000,1,0.888529886910000,1
"17","031","823304","1","170318233041",Block Group 1,G5030,S,833921.000000000000000,0.000000000000000,"+41.6904984","-087.6943777",0.000000000000000,0.420200000000000,0.579800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,23.983799999999999,347,3626,676,16522,54604,722893,40,9,44,9,50,40,50,9,52,9,59,8880,638986,85338,2451065,3614537,4034562,7,2,7,2,9,4,7,2,10,2,14,0,1267,298,13019,43008,664520,21,0,454.000000000000000,0.833845478600000,0.308131985480557,0.352422907488987,0.220264317180617,0.000000000000000,0.513333333333333,0.003708698583951,0.347508905337452,-1.980000000000000,90,D,14.726639215000001,"16264",27.000000000000000,14.699999999999999,0.300000000000000,4.005453988440000,6.811670255780000,"1748554",0.620817843870000,46.254071661200001,5,1,1,3,1,3,0,0,3,1.000000000000000,2.666666666670000,2,0.378378378380000,0
"17","031","823304","2","170318233042",Block Group 2,G5030,S,1299078.000000000000000,0.000000000000000,"+41.6806356","-087.6955561",2.000000000000000,0.309700000000000,0.689600000000000,0.000700000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,21.288088999999999,347,954,357,8214,38684,259782,46,0,50,0,56,46,55,0,57,0,66,8827,648461,86041,2496915,3628449,4034562,7,0,7,0,10,5,7,0,11,0,15,0,41,6,3696,31397,214039,16,0,972.000000000000000,1.299194952800000,0.321650919907729,0.328189300411523,0.262345679012346,0.041009463722397,0.329685362517100,0.003708698583951,0.347508905337452,2.150000000000000,84,D,6.420639384670000,"16264",27.000000000000000,14.699999999999999,0.300000000000000,1.483130150260000,3.016323765510000,"1748554",0.517467248910000,46.978557504900003,1,1,1,5,1,1,0,0,1,1.000000000000000,1.666666666670000,1,0.582758620690000,0
"17","031","823304","5","170318233045",Block Group 5,G5030,S,287736.000000000000000,0.000000000000000,"+41.6806159","-087.7177288",0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,false,false,16.900943000000002,6,2151,245,12289,43183,168396,39,24,46,12,59,35,63,25,64,25,67,13671,684873,91739,2634574,3659841,4034562,5,3,8,2,11,3,8,3,11,3,14,0,640,158,6340,35461,155114,9,0,785.000000000000000,0.287721215500000,0.428348551270683,0.805095541401274,0.317197452229299,0.048295454545455,0.656118143459916,0.003708698583951,0.347508905337452,6.180000000000000,86,,12.401952564400000,"16264",27.000000000000000,14.699999999999999,0.300000000000000,1.877707103770000,7.677399206550000,"1701010",0.389937106920000,61.904761904799997,4,3,2,5,1,5,0,0,3,2.500000000000000,3.416666666670000,3,2.660714285710000,0
"17","031","824105","1","170318241051",Block Group 1,G5030,S,1929532.000000000232831,0.000000000000000,"+41.6376065","-087.8466971",0.000000000000000,0.106300000000000,0.884800000000000,0.000000000000000,0.004200000000000,0.000000000000000,0.000000000000000,0.004700000000000,true,true,20.438528000000002,18,2192,88,4012,6748,24635,47,36,98,17,47,104,86,44,115,44,97,34101,501893,78869,1716188,3465558,4034513,7,4,9,2,7,16,12,6,21,6,12,0,0,0,0,0,15071,4,1,1976.000000000000000,1.899556013800000,0.281138509631088,0.117914979757085,0.012145748987854,0.023562676720075,0.706390328151986,0.032989391076878,0.269206985367709,1.960000000000000,85,,6.469888209550000,"16264",20.300000000000001,12.300000000000001,0.300000000000000,0.568781381060000,1.407733918120000,"1756640",0.214477211800000,21.758241758200001,3,2,3,3,1,4,0,0,2,2.500000000000000,2.583333333330000,2,1.014714898840000,0
"17","031","824105","2","170318241052",Block Group 2,G5030,S,672505.999999999883585,0.000000000000000,"+41.6407804","-087.8260756",0.000000000000000,0.060200000000000,0.930400000000000,0.000000000000000,0.009400000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,true,17.741593000000002,12,500,757,2794,4741,22150,55,14,75,14,55,129,105,75,141,62,109,34671,487404,80865,1736984,3471452,4034513,8,2,8,2,8,17,11,6,18,6,11,0,0,0,0,0,8084,0,0,1682.000000000000000,0.661571925200000,0.359783663837101,0.209869203329370,0.359096313912010,0.000000000000000,1.053724053724054,0.032989391076878,0.269206985367709,2.850000000000000,90,,8.498661112330000,"16264",20.300000000000001,12.300000000000001,0.300000000000000,0.872900998700000,1.460896810320000,"1756640",0.296907216500000,17.189728958600000,5,2,3,3,1,4,0,0,3,2.500000000000000,3.083333333330000,2,1.252468265160000,0
"17","031","826304","1","170318263041",Block Group 1,G5030,S,293259.000000000000000,0.000000000000000,"+41.6200341","-087.5888203",0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,false,false,12.924623000000000,2,1379,42,13448,32417,124726,37,0,46,19,73,44,45,19,52,36,83,11105,550049,66212,2095275,3268556,4023447,4,0,10,3,10,8,8,3,10,5,14,0,1011,32,12669,25787,95740,8,0,595.000000000000000,0.293329341700000,0.494107304198130,0.947899159663866,0.284033613445378,0.000000000000000,0.963696369636964,0.004965622612681,0.532263130741745,10.000000000000000,83,,13.430272539400001,"16264",37.000000000000000,17.699999999999999,0.300000000000000,3.760476311040000,13.218215604599999,"1720292",0.666666666670000,98.421052631600006,5,5,3,5,1,5,0,0,5,4.000000000000000,4.166666666670001,3,1.834437086090000,0
"17","031","826304","2","170318263042",Block Group 2,G5030,S,295959.000000000058208,0.000000000000000,"+41.6192406","-087.5838590",0.000000000000000,0.007000000000000,0.993000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,15.959595999999999,34,1519,57,7532,28551,107022,39,9,50,24,76,48,45,24,52,37,86,11218,541811,64330,2051292,3210950,4019398,4,2,10,3,10,9,9,3,11,5,14,2,147,10,5618,26177,93307,8,0,1020.000000000000000,0.295920054400000,0.520269168369446,0.980392156862745,0.477948717948718,0.177664974619289,0.480406386066763,0.004965622612681,0.532263130741745,10.070000000000000,86,,11.885224290600000,"16264",37.000000000000000,17.699999999999999,0.300000000000000,3.105441640910000,11.608823725700001,"1720292",0.643097643100000,97.674418604699994,4,5,3,5,1,4,0,0,4,4.000000000000000,3.666666666670000,3,2.226618705040000,0
"17","031","826304","3","170318263043",Block Group 3,G5030,S,686088.000000000000000,0.000000000000000,"+41.6167107","-087.5792301",0.000000000000000,0.084900000000000,0.915100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,true,false,20.968519000000001,32,1522,50,3903,23765,87724,45,19,55,30,80,54,51,28,58,43,92,11281,529235,64294,2067128,3232712,4019646,5,2,9,4,9,9,7,4,11,5,13,0,138,8,1989,21391,78598,8,0,1316.000000000000000,0.685990820900000,0.548966665395093,0.902735562310030,0.689465408805031,0.292110874200426,0.745358090185676,0.004965622612681,0.532263130741745,4.230000000000001,85,,9.868580653690000,"16264",37.000000000000000,17.699999999999999,0.300000000000000,3.190871907710000,9.517122298640000,"1720292",0.773542600900000,96.438612933499996,3,5,3,1,1,3,0,0,5,4.000000000000000,2.833333333330000,2,0.464285714290000,0
